feature,importance_gain,importance_split
x_30m_PremiumDiff_neut,53763517.0,39
x_5m_H2L_Vol_neut,52868734.0,55
x_15m_OI_Chg_neut,52694890.0,42
x_1m_Premium_neut,51727233.0,45
x_15m_RatioSkewDiff_neut,50091511.0,47
x_480m_O2L,49976371.0,63
x_1440m_PctB,49742819.0,53
x_5m_L2C_neut,49465637.0,41
x_60m_PremiumDiff,49064140.0,39
x_60m_EffRatio,48518229.0,43
x_1m_H2L_Vol,48282338.0,53
x_60m_O2H_neut,47828560.0,49
x_480m_PremiumDiff,45295390.0,58
x_5m_RVol_neut,44773045.0,49
x_30m_OI_Chg,44061468.0,60
x_1m_H2L_Vol_neut,43452242.0,42
x_15m_OI_Chg,43445991.0,33
x_15m_H2C_neut,40752569.0,50
x_240m_PremiumDiff_neut,40149387.0,41
x_120m_PremiumDiff_neut,39943115.0,43
x_1440m_Close_Diff_Rate_neut,39898877.0,54
x_1m_O2H_neut,39722184.0,43
x_15m_PremiumDiff,39585846.0,40
x_30m_O2L_neut,39095529.0,46
x_30m_O2C,37597466.0,51
x_1m_H2C_neut,34611677.0,35
x_5m_L2C,34598530.0,49
x_15m_H2C,34126648.0,30
x_1m_L2C,34008073.0,36
x_720m_PremiumDiff,34005389.0,40
x_30m_L2C_neut,33801769.0,49
x_15m_O2L,33643355.0,41
x_60m_EffRatio_neut,32603049.0,33
x_5m_C2VWAP_neut,32490495.0,34
x_120m_PremiumDiff,32465556.0,40
x_5m_PremiumDiff_neut,31431810.0,32
x_720m_PremiumDiff_neut,31051433.0,35
x_30m_O2L,30749866.0,40
x_15m_O2H_neut,29013563.0,36
x_1m_PremiumDiff_neut,28854660.0,31
x_1m_H2C,28699758.0,41
x_5m_OI_Chg,28590097.0,39
x_1440m_PremiumDiff_neut,28565084.0,31
x_5m_O2C,27153864.0,31
x_1m_C2VWAP_neut,27036244.0,33
x_30m_OI_Chg_neut,26997770.0,37
x_240m_PremiumDiff,26482538.0,36
x_5m_O2L,25194078.0,37
x_30m_O2H_neut,25083414.0,40
x_5m_O2C_neut,24469297.0,26
x_5m_C2VWAP,23997430.0,30
x_5m_PremiumDiff,23566303.0,26
x_15m_O2H,23152755.0,29
x_1m_O2L_neut,22511537.0,29
x_1m_L2C_neut,21467557.0,25
x_5m_H2C_neut,21434336.0,25
x_5m_O2H,21127139.0,27
x_1m_O2L,20604474.0,28
x_1m_C2VWAP,20072666.0,27
x_15m_PremiumDiff_neut,18754600.0,32
x_5m_O2H_neut,18580647.0,29
x_5m_PctB_neut,17982457.0,26
x_5m_O2L_neut,16566290.0,26
x_1m_PremiumDiff,14548200.0,23
