feature,importance_gain,importance_split
x_240m_OI_P_Corr,26084432.0,10
x_5m_H2L_Vol_neut,18983130.0,2
x_1440m_O2L,17081277.0,5
x_1440m_L2C_neut,13077760.0,9
x_1440m_RVol,12952598.0,8
x_720m_OI_XSkew,12202762.0,7
x_120m_VolDiff_neut,11737522.0,7
x_5m_WhaleGap,11369964.0,6
x_1440m_RatioSkewDiff_neut,11171730.0,8
x_480m_RatioSkewDiff_neut,10754580.0,4
x_720m_OI_Z,10663886.0,5
x_240m_NetTaker_neut,10516109.0,9
x_1440m_NetTaker_neut,10331010.0,5
x_1440m_EffRatio_neut,9130843.0,5
x_1440m_PctB,8748723.0,5
x_1440m_Premium,8402860.0,3
x_1440m_PctB_neut,8162137.0,6
x_1440m_OI_Chg_neut,7590279.0,3
x_480m_H2L_Vol,7417127.0,7
x_120m_Vol,6927018.0,5
x_60m_H2L_Vol_neut,6565985.0,6
x_240m_O2H_neut,5839260.0,1
x_5m_C2VWAP_neut,5775269.0,3
x_1440m_H2C,4981166.0,3
x_1440m_H2C_neut,4889426.0,5
x_720m_OI_Z_neut,4888621.0,4
x_120m_Vol_neut,4886758.0,4
x_1440m_Close_Diff_Rate_neut,4586690.0,1
x_120m_C2VWAP_neut,4293900.0,1
x_120m_H2C_neut,3935361.0,3
x_240m_EffRatio_neut,3841530.0,3
x_120m_Close_Diff_Rate,3753460.0,2
x_720m_OI_Price_Ratio_neut,3747976.0,3
x_480m_EffRatio_neut,3732289.0,3
x_1440m_EffRatio,3701161.0,3
x_240m_OI_Chg,3610750.0,2
x_5m_RVol_neut,3525112.0,3
x_480m_NetTaker_neut,3381138.0,4
x_120m_PremiumDiff_neut,3374640.0,2
x_720m_EffRatio,3323764.0,4
x_1440m_O2L_neut,3292343.0,4
x_480m_Close_Diff_Rate,3212209.0,3
x_480m_L2C,3051940.0,4
x_15m_PremiumDiff_neut,3036820.0,1
x_480m_L2C_neut,2983617.0,3
x_240m_O2H,2811052.0,3
x_30m_O2L,2751010.0,2
x_60m_Close_Diff_Rate,2671836.0,3
x_480m_OI_Chg,2668915.0,3
