feature,importance_gain,importance_split
x_15m_H2C,21664463.0,35
x_30m_L2C_neut,21637755.0,37
x_5m_RVol,21614942.0,41
x_120m_NetTaker_neut,21608250.0,37
x_60m_Close_Diff_Rate,21400342.0,26
x_5m_O2H_neut,21347873.0,32
x_1440m_EffRatio_neut,21302700.0,40
x_30m_O2L_neut,21289000.0,27
x_480m_L2C,21020012.0,34
x_120m_H2C,20816496.0,46
x_60m_O2H,20810535.0,44
x_1440m_O2L_neut,20313899.0,40
x_5m_RVol_neut,20169543.0,33
x_60m_O2L_neut,20131866.0,34
x_5m_PremiumDiff,19797264.0,32
x_120m_O2H_neut,19661409.0,35
x_480m_PremiumDiff_neut,19526211.0,35
x_1m_Premium,19418601.0,39
x_120m_Vol_neut,19091186.0,36
x_480m_O2C_neut,18353414.0,37
x_60m_H2C,18325846.0,41
x_240m_PremiumDiff_neut,18124205.0,40
x_1m_H2L_Vol,18108016.0,31
x_5m_H2L_Vol_neut,17923064.0,39
x_30m_O2H_neut,17864491.0,36
x_30m_OI_Chg,17652581.0,41
x_120m_C2VWAP_neut,17315615.0,39
x_30m_O2C,16723219.0,40
x_720m_OI_Price_Ratio,16311380.0,30
x_15m_L2C,16283988.0,26
x_5m_OI_Chg,16281292.0,22
x_1m_L2C_neut,15776750.0,29
x_60m_PremiumDiff_neut,15510254.0,33
x_480m_O2L_neut,15437340.0,28
x_480m_OI_Chg,15110160.0,25
x_480m_H2C_neut,14861760.0,27
x_120m_Close_Diff_Rate,14682568.0,31
x_120m_H2C_neut,14209674.0,35
x_60m_EffRatio_neut,14008919.0,22
x_5m_O2C_neut,13749925.0,28
x_5m_Premium_neut,13456427.0,26
x_1440m_PremiumDiff,13346800.0,32
x_30m_OI_Chg_neut,13303213.0,31
x_120m_Close_Diff_Rate_neut,12999050.0,22
x_120m_O2L,12678926.0,33
x_120m_PremiumDiff_neut,12334506.0,24
x_60m_OI_Chg,11936129.0,30
x_120m_PremiumDiff,11909147.0,25
x_240m_PremiumDiff,11847179.0,29
x_1m_H2C_neut,11655364.0,22
x_5m_O2C,11546434.0,23
x_30m_PremiumDiff,11456028.0,21
x_5m_O2H,11356945.0,27
x_1m_Premium_neut,11314508.0,20
x_15m_PremiumDiff_neut,11270152.0,20
x_60m_OI_Chg_neut,11016314.0,15
x_15m_RatioSkewDiff_neut,10959888.0,23
x_720m_PremiumDiff,10877429.0,21
x_1m_O2L_neut,10762394.0,18
x_240m_OI_Chg,10757973.0,27
x_1m_C2VWAP_neut,10739338.0,29
x_15m_OI_Chg,10407073.0,25
x_5m_O2L_neut,10400632.0,23
x_1m_H2C,10259965.0,22
x_15m_O2L,9986846.0,17
x_15m_PremiumDiff,9854973.0,28
x_480m_PremiumDiff,9518919.0,23
x_15m_H2C_neut,9165723.0,21
x_15m_O2H_neut,9146873.0,16
x_5m_H2C_neut,8915726.0,18
x_30m_O2L,8908984.0,9
x_1m_H2L_Vol_neut,8509568.0,22
x_5m_C2VWAP,8047698.0,15
x_1440m_PremiumDiff_neut,7853379.0,18
x_1m_O2H_neut,7830160.0,15
x_30m_PremiumDiff_neut,7733999.0,14
x_5m_L2C_neut,7636358.0,20
x_5m_O2L,6886529.0,18
x_1m_L2C,6713276.0,11
x_60m_PremiumDiff,6687157.0,16
x_5m_PctB_neut,6641445.0,18
x_60m_O2L,6592874.0,14
x_15m_O2L_neut,6565636.0,17
x_5m_PremiumDiff_neut,6546375.0,14
x_5m_C2VWAP_neut,6392261.0,14
x_1m_C2VWAP,6303398.0,16
x_60m_O2H_neut,6231739.0,15
x_5m_H2C,6203519.0,13
x_15m_OI_Chg_neut,6147437.0,9
x_1m_PremiumDiff,6039062.0,18
x_1m_O2L,5950093.0,13
x_1m_PremiumDiff_neut,5329397.0,13
x_120m_Vol,4938119.0,16
x_720m_PremiumDiff_neut,4091852.0,13
x_15m_O2H,3685899.0,9
