feature,importance_gain,importance_split
x_120m_O2H_neut,222311827.0,237
x_480m_O2H_neut,221238675.0,255
x_720m_OI_Price_Ratio,217885621.0,210
x_1m_Premium,214495203.0,220
x_30m_O2C,214155524.0,245
x_120m_OI_Chg_neut,214044374.0,236
x_1440m_RatioSkewDiff_neut,213974001.0,215
x_15m_L2C,213624925.0,244
x_720m_OI_Chg_neut,212392926.0,244
x_240m_O2H,212132022.0,261
x_720m_H2C_neut,211300908.0,209
x_15m_O2L,210148701.0,226
x_120m_CrowdingPressure_neut,209801229.0,245
x_720m_O2L_neut,209749624.0,239
x_720m_Close_Diff_Rate_neut,208679856.0,251
x_240m_O2L_neut,206911827.0,222
x_5m_Premium_neut,205711509.0,236
x_60m_EffRatio_neut,204723080.0,214
x_480m_O2L_neut,202860655.0,221
x_60m_O2L_neut,200240225.0,233
x_480m_H2C_neut,198795584.0,170
x_1440m_O2H,197303914.0,217
x_120m_O2L,196284009.0,219
x_240m_OI_Chg,195667435.0,226
x_5m_PremiumDiff,194900588.0,228
x_720m_OI_Z,194678350.0,227
x_1440m_PctB_neut,193478417.0,221
x_120m_H2C_neut,192355162.0,220
x_60m_O2H_neut,192354737.0,207
x_60m_O2L,191967405.0,219
x_15m_OI_Chg,191404356.0,223
x_480m_Close_Diff_Rate,190042417.0,203
x_240m_O2C,189498864.0,229
x_1440m_O2C_neut,189488572.0,222
x_60m_PremiumDiff,188953402.0,195
x_15m_PremiumDiff,187693214.0,215
x_5m_H2L_Vol_neut,186324387.0,223
x_30m_O2H,185935196.0,215
x_120m_OI_Chg,185667860.0,207
x_30m_O2L,182144317.0,175
x_1m_C2VWAP_neut,181553080.0,224
x_5m_O2L_neut,181013506.0,159
x_480m_L2C_neut,180895985.0,198
x_30m_OI_Chg_neut,180669499.0,196
x_5m_C2VWAP,180493956.0,187
x_5m_OI_Chg,178266630.0,196
x_240m_PremiumDiff,177928770.0,179
x_720m_O2H_neut,177748309.0,200
x_60m_H2C,177718093.0,213
x_30m_PremiumDiff_neut,176874995.0,200
x_120m_C2VWAP_neut,176529464.0,198
x_720m_O2H,176090864.0,189
x_1m_PremiumDiff,175245105.0,201
x_60m_PremiumDiff_neut,172710023.0,181
x_1440m_PctB,172701793.0,187
x_15m_PremiumDiff_neut,172583897.0,203
x_15m_O2L_neut,172513491.0,210
x_1440m_Close_Diff_Rate_neut,172151544.0,184
x_120m_L2C_neut,170375343.0,189
x_5m_RVol_neut,170280974.0,164
x_720m_PremiumDiff_neut,169741478.0,178
x_60m_O2H,169654858.0,187
x_5m_L2C,169614297.0,175
x_15m_H2C,167499839.0,185
x_1m_H2C,163429436.0,197
x_5m_PremiumDiff_neut,163319631.0,204
x_30m_OI_Chg,163117709.0,195
x_15m_O2H,162875814.0,161
x_60m_OI_Chg_neut,162829932.0,191
x_5m_RVol,161710638.0,200
x_1m_Premium_neut,161617907.0,168
x_5m_H2C,160547470.0,177
x_1m_O2H_neut,159511764.0,199
x_5m_O2L,157957042.0,136
x_240m_C2VWAP_neut,157146205.0,183
x_60m_Close_Diff_Rate,156321597.0,185
x_1440m_PremiumDiff_neut,155117681.0,179
x_240m_PremiumDiff_neut,154559734.0,176
x_120m_PremiumDiff,154460031.0,175
x_30m_L2C_neut,154416574.0,177
x_30m_O2H_neut,153225106.0,185
x_1m_H2C_neut,152870483.0,173
x_240m_OI_Chg_neut,151048175.0,182
x_480m_PremiumDiff_neut,150872990.0,173
x_5m_O2H_neut,149819762.0,159
x_120m_Close_Diff_Rate,148531905.0,162
x_5m_O2H,147539301.0,182
x_1m_O2L,143308474.0,169
x_720m_O2C_neut,142442652.0,164
x_15m_H2C_neut,141535233.0,175
x_1m_L2C,140726349.0,171
x_480m_O2C_neut,139177770.0,156
x_5m_L2C_neut,138726343.0,164
x_1m_C2VWAP,136755466.0,136
x_1m_PremiumDiff_neut,134199324.0,162
x_120m_PremiumDiff_neut,133616268.0,157
x_5m_PctB_neut,131685140.0,150
x_5m_C2VWAP_neut,130284991.0,151
x_30m_PremiumDiff,125567497.0,145
x_15m_OI_Chg_neut,123451757.0,153
x_60m_OI_Chg,122413316.0,146
x_5m_O2C,120394098.0,149
x_5m_O2C_neut,120128410.0,133
x_1m_H2L_Vol_neut,116689922.0,157
x_1m_H2L_Vol,111346933.0,132
x_1m_O2L_neut,109727705.0,136
x_1m_L2C_neut,108286214.0,133
x_5m_H2C_neut,107323454.0,134
x_15m_O2H_neut,106581325.0,118
x_120m_Close_Diff_Rate_neut,90767098.0,118
