feature,importance_gain,importance_split
x_240m_OI_Chg,147048205.0,125
x_1440m_EffRatio_neut,146506356.0,137
x_120m_O2L_neut,146237995.0,115
x_5m_H2L_Vol_neut,146173256.0,119
x_1440m_PctB,145260099.0,129
x_1440m_PremiumDiff,145208446.0,134
x_720m_OI_Z_neut,142400460.0,113
x_240m_O2C,141825107.0,132
x_1440m_O2C_neut,139752498.0,129
x_1440m_PctB_neut,139722267.0,121
x_720m_OI_Chg_neut,139158712.0,140
x_720m_Close_Diff_Rate_neut,137239583.0,142
x_240m_OI_Chg_neut,136500136.0,120
x_240m_C2VWAP_neut,134882632.0,122
x_60m_H2L_Vol_neut,134332514.0,120
x_30m_O2L_neut,134265750.0,111
x_720m_H2C_neut,133433944.0,96
x_5m_Premium_neut,132438145.0,119
x_480m_O2C_neut,129508020.0,102
x_720m_O2H_neut,129478323.0,122
x_480m_Close_Diff_Rate,127766414.0,118
x_60m_O2L_neut,127236114.0,91
x_240m_EffRatio_neut,125464648.0,75
x_120m_H2C,124626037.0,112
x_120m_C2VWAP_neut,123724668.0,109
x_480m_H2C_neut,121477584.0,112
x_5m_RVol,120443717.0,108
x_120m_O2L,119452625.0,92
x_60m_Vol_neut,118831768.0,102
x_120m_OI_Chg_neut,118614915.0,119
x_1440m_Close_Diff_Rate_neut,116598543.0,118
x_480m_EffRatio,115408567.0,89
x_240m_O2L_neut,113874369.0,99
x_720m_OI_Z,113377261.0,101
x_60m_O2H_neut,111950042.0,105
x_120m_OI_Chg,111387971.0,119
x_5m_L2C,107449189.0,87
x_60m_Close_Diff_Rate,105884812.0,106
x_30m_OI_Chg,104833881.0,98
x_30m_OI_Chg_neut,103866325.0,99
x_60m_O2H,100439144.0,96
x_1440m_PremiumDiff_neut,96721873.0,94
x_30m_O2H,96622748.0,94
x_60m_OI_Chg_neut,95817744.0,87
x_120m_Close_Diff_Rate_neut,94195287.0,74
x_15m_O2L,91928393.0,88
x_30m_PremiumDiff_neut,90286591.0,85
x_60m_H2C,89618020.0,92
x_120m_H2C_neut,88799799.0,93
x_480m_PremiumDiff,88216407.0,86
x_720m_PremiumDiff,87347137.0,79
x_15m_L2C,87313143.0,86
x_5m_L2C_neut,87060871.0,88
x_1m_Premium_neut,84422996.0,74
x_480m_PremiumDiff_neut,83932356.0,82
x_30m_O2C,83766520.0,81
x_240m_PremiumDiff_neut,83411300.0,80
x_5m_O2H_neut,83316840.0,76
x_15m_OI_Chg,83294435.0,88
x_60m_O2L,82730381.0,74
x_30m_O2H_neut,81175627.0,75
x_60m_PremiumDiff,81083356.0,86
x_1m_H2L_Vol,80375453.0,74
x_5m_RVol_neut,80086581.0,69
x_5m_O2H,78501772.0,70
x_15m_RatioSkewDiff_neut,78197219.0,70
x_240m_PremiumDiff,78169517.0,65
x_15m_O2L_neut,77699257.0,78
x_60m_OI_Price_Ratio,77259278.0,71
x_30m_L2C_neut,77211208.0,76
x_720m_PremiumDiff_neut,74642728.0,62
x_60m_OI_Chg,70949897.0,78
x_1m_PremiumDiff_neut,69616679.0,70
x_5m_H2C,68810046.0,65
x_1m_Premium,68461290.0,72
x_1m_H2L_Vol_neut,66968427.0,66
x_30m_PremiumDiff,66435839.0,64
x_30m_O2L,66018704.0,62
x_15m_PremiumDiff_neut,65809963.0,68
x_120m_PremiumDiff_neut,65752325.0,64
x_15m_OI_Chg_neut,65084969.0,70
x_60m_EffRatio_neut,64577441.0,63
x_5m_O2L,64129407.0,68
x_1m_H2C,63872671.0,67
x_15m_O2H,61738177.0,58
x_15m_H2C,60720169.0,55
x_1m_O2L,59954917.0,58
x_60m_EffRatio,59619511.0,58
x_5m_O2C_neut,59359330.0,62
x_5m_PremiumDiff,57290730.0,62
x_15m_PremiumDiff,56744854.0,58
x_1m_O2H_neut,56413440.0,49
x_5m_OI_Chg,55391826.0,56
x_60m_PremiumDiff_neut,54952752.0,63
x_120m_PremiumDiff,53568135.0,51
x_15m_H2C_neut,53143272.0,52
x_1m_C2VWAP,52500456.0,50
x_5m_PctB_neut,51988881.0,48
x_1m_L2C,50905493.0,49
x_1m_C2VWAP_neut,50490532.0,58
x_1m_H2C_neut,50183543.0,50
x_5m_PremiumDiff_neut,49924820.0,56
x_1m_PremiumDiff,49921305.0,57
x_5m_H2C_neut,49589288.0,50
x_5m_C2VWAP,48373517.0,47
x_1m_L2C_neut,45928134.0,49
x_5m_O2C,45700531.0,52
x_15m_O2H_neut,43284225.0,44
x_5m_O2L_neut,41769291.0,44
x_1m_O2L_neut,41227260.0,47
x_5m_C2VWAP_neut,39799106.0,45
