feature,importance_gain,importance_split
x_60m_H2L_Vol_neut,242995484.0,191
x_30m_O2L_neut,239626936.0,204
x_480m_O2L,239463913.0,243
x_5m_Premium_neut,238132965.0,255
x_60m_EffRatio,236784708.0,241
x_30m_O2C,235586761.0,249
x_60m_EffRatio_neut,235149680.0,239
x_120m_OI_Chg_neut,232056720.0,233
x_240m_O2C,231842395.0,225
x_480m_Close_Diff_Rate,229809704.0,228
x_120m_L2C_neut,224635566.0,223
x_480m_L2C_neut,217312936.0,234
x_120m_H2C_neut,216393834.0,229
x_60m_PremiumDiff,213445964.0,214
x_120m_CrowdingPressure_neut,211240971.0,232
x_15m_PremiumDiff,210725051.0,246
x_15m_OI_Chg,210048661.0,225
x_1440m_O2H,210016595.0,221
x_15m_L2C,210006197.0,215
x_30m_O2H,209102987.0,233
x_120m_O2L,207232592.0,213
x_5m_PremiumDiff,205997832.0,227
x_480m_H2C_neut,205928915.0,169
x_720m_OI_Z,205890663.0,215
x_240m_PctB_neut,205417692.0,189
x_1440m_PctB,205035524.0,213
x_60m_O2L_neut,204676666.0,225
x_15m_O2L,204516323.0,207
x_30m_OI_Chg_neut,204027831.0,218
x_240m_O2H,203965554.0,243
x_720m_Close_Diff_Rate_neut,203955299.0,228
x_240m_OI_Chg,203173013.0,219
x_1m_PremiumDiff,201922169.0,204
x_5m_H2L_Vol_neut,201540042.0,221
x_15m_O2L_neut,201246703.0,224
x_1m_Premium,201088856.0,206
x_30m_PremiumDiff_neut,197279503.0,208
x_120m_OI_Chg,196683123.0,206
x_60m_H2C,195478430.0,227
x_1m_O2L,194809677.0,202
x_1m_C2VWAP_neut,193864126.0,231
x_240m_C2VWAP_neut,192068049.0,197
x_720m_PremiumDiff_neut,192030872.0,210
x_120m_C2VWAP_neut,191961380.0,211
x_720m_O2H_neut,189273726.0,208
x_30m_L2C_neut,189050027.0,205
x_30m_O2H_neut,186744404.0,203
x_5m_OI_Chg,186424954.0,198
x_5m_O2L_neut,185418590.0,158
x_5m_O2L,185287103.0,158
x_1440m_O2C_neut,184651205.0,188
x_60m_O2H,183258042.0,180
x_240m_PremiumDiff,183055136.0,168
x_15m_H2C,182738764.0,182
x_5m_PremiumDiff_neut,180851949.0,209
x_5m_RVol_neut,179800325.0,171
x_5m_O2H,179503540.0,185
x_15m_PremiumDiff_neut,178647007.0,198
x_60m_OI_Chg_neut,178281441.0,185
x_1m_H2C,175658528.0,191
x_1440m_Close_Diff_Rate_neut,174274094.0,176
x_60m_Close_Diff_Rate,173066406.0,197
x_5m_H2C,173000125.0,178
x_480m_O2C_neut,172719902.0,174
x_120m_Close_Diff_Rate,172707486.0,183
x_240m_OI_Chg_neut,172095905.0,192
x_1440m_PremiumDiff_neut,171942680.0,187
x_720m_O2H,171306151.0,189
x_30m_O2L,169787072.0,168
x_1m_H2C_neut,169743825.0,189
x_5m_L2C,169600192.0,194
x_30m_OI_Chg,169211707.0,202
x_5m_C2VWAP,168208141.0,181
x_480m_PremiumDiff_neut,165878707.0,171
x_1m_Premium_neut,164374577.0,173
x_60m_PremiumDiff_neut,163501016.0,175
x_5m_L2C_neut,163263475.0,186
x_1m_O2H_neut,162899895.0,191
x_5m_O2H_neut,161216965.0,164
x_1m_PremiumDiff_neut,160534726.0,187
x_15m_H2C_neut,160233083.0,186
x_720m_O2C_neut,159832208.0,170
x_5m_RVol,155758312.0,181
x_240m_PremiumDiff_neut,154711384.0,165
x_1m_H2L_Vol,152306599.0,171
x_1m_L2C,151083498.0,173
x_15m_O2H,150751434.0,166
x_120m_PremiumDiff,147337067.0,161
x_5m_PctB_neut,145568879.0,160
x_5m_C2VWAP_neut,139443148.0,151
x_1m_H2L_Vol_neut,136954377.0,169
x_1m_C2VWAP,136283290.0,145
x_120m_PremiumDiff_neut,135957279.0,155
x_15m_OI_Chg_neut,134335049.0,168
x_30m_PremiumDiff,128519690.0,145
x_5m_O2C,128339439.0,144
x_60m_OI_Chg,128179550.0,147
x_5m_O2C_neut,122103402.0,132
x_15m_O2H_neut,118047652.0,118
x_1m_O2L_neut,117591190.0,137
x_1m_L2C_neut,115403492.0,139
x_5m_H2C_neut,112902487.0,130
x_120m_Close_Diff_Rate_neut,107326654.0,124
