feature,importance_gain,importance_split
x_1440m_H2C,1843043.0,3
x_1m_Premium,1825960.0,1
x_1440m_PctB_neut,1820328.0,3
x_120m_CrowdingPressure_neut,1757106.0,2
x_1440m_O2C_neut,1688540.0,1
x_60m_O2H,1662138.0,2
x_480m_O2H_neut,1626136.0,2
x_30m_O2L,1578221.0,3
x_720m_OI_Z_neut,1487586.0,2
x_480m_O2L_neut,1486596.0,2
x_120m_Close_Diff_Rate_neut,1438559.0,2
x_120m_L2C,1415136.0,2
x_5m_RVol_neut,1364459.0,2
x_1m_L2C,1328734.0,2
x_30m_O2L_neut,1326680.0,1
x_1m_Premium_neut,1303280.0,1
x_120m_PremiumDiff_neut,1229478.0,2
x_240m_O2L_neut,1204400.0,2
x_60m_O2L,1187747.0,2
x_720m_EffRatio,1182370.0,1
x_480m_PremiumDiff,1178879.0,2
x_5m_O2C_neut,1167417.0,2
x_1440m_O2H_neut,1147180.0,1
x_120m_OI_Chg_neut,1052855.0,2
x_120m_NetTaker_neut,1046787.0,2
x_1440m_O2L_neut,1037772.0,3
x_480m_Close_Diff_Rate,1025544.0,2
x_15m_PremiumDiff,983044.0,2
x_1m_O2H_neut,982955.0,1
x_720m_H2L_Vol,974853.0,1
x_240m_O2C,969329.0,2
x_120m_O2L_neut,965792.0,2
x_15m_L2C,928914.0,1
x_1m_L2C_neut,903699.0,1
x_30m_O2H_neut,894570.0,2
x_480m_L2C_neut,828680.0,1
x_120m_O2H,734309.0,1
x_720m_OI_Z,627032.0,1
x_60m_EffRatio,574210.0,1
x_480m_H2C_neut,553646.0,1
x_30m_PremiumDiff,528504.0,1
x_15m_OI_Chg,514599.0,1
x_1440m_PremiumDiff,490579.0,1
x_1m_O2L_neut,481976.0,1
x_240m_OI_Chg_neut,469663.0,1
x_60m_PremiumDiff,464028.0,1
x_5m_H2C,443907.0,1
x_5m_C2VWAP,436764.0,1
x_120m_O2L,433025.0,1
x_1440m_Close_Diff_Rate_neut,427651.0,1
x_720m_PremiumDiff_neut,411337.0,1
x_60m_O2H_neut,369341.0,1
x_720m_H2C_neut,0.0,0
x_720m_PremiumDiff,0.0,0
x_60m_OI_Chg,0.0,0
x_5m_RatioSkew_neut,0.0,0
x_720m_OI_Price_Ratio_neut,0.0,0
x_720m_O2C_neut,0.0,0
x_720m_OI_Chg_neut,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_720m_O2L,0.0,0
x_720m_O2H_neut,0.0,0
x_5m_Premium_neut,0.0,0
x_720m_Close_Diff_Rate_neut,0.0,0
x_60m_EffRatio_neut,0.0,0
x_720m_OI_Price_Ratio,0.0,0
x_120m_C2VWAP_neut,0.0,0
x_5m_PremiumDiff_neut,0.0,0
x_1m_O2L,0.0,0
x_1m_C2VWAP_neut,0.0,0
x_1m_C2VWAP,0.0,0
x_15m_RatioSkewDiff_neut,0.0,0
x_15m_OI_Chg_neut,0.0,0
x_15m_O2H,0.0,0
x_15m_H2L_Vol,0.0,0
x_15m_H2C_neut,0.0,0
x_1440m_PremiumDiff_neut,0.0,0
x_1440m_OI_Price_Ratio_neut,0.0,0
x_1440m_OI_Chg,0.0,0
x_1440m_O2H,0.0,0
x_1440m_L2C,0.0,0
x_120m_PremiumDiff,0.0,0
x_120m_OI_Chg,0.0,0
x_120m_H2C,0.0,0
x_1m_H2C_neut,0.0,0
x_1m_PremiumDiff,0.0,0
x_5m_PctB_neut,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_5m_OI_Chg,0.0,0
x_5m_O2H,0.0,0
x_5m_L2C_neut,0.0,0
x_5m_H2C_neut,0.0,0
x_5m_C2VWAP_neut,0.0,0
x_480m_OI_Chg,0.0,0
x_480m_O2L,0.0,0
x_480m_EffRatio,0.0,0
x_30m_OI_Chg,0.0,0
x_30m_O2H,0.0,0
x_30m_O2C,0.0,0
x_240m_PremiumDiff_neut,0.0,0
x_120m_Close_Diff_Rate,0.0,0
x_240m_OI_Chg,0.0,0
x_240m_C2VWAP_neut,0.0,0
x_240m_PctB_neut,0.0,0
