feature,importance_gain,importance_split
x_120m_Close_Diff_Rate,50688813.0,19
x_5m_PremiumDiff_neut,50301345.0,23
x_1m_L2C,49975977.0,21
x_5m_O2C,49191610.0,15
x_5m_O2H_neut,48503000.0,18
x_60m_OI_Chg,47965960.0,17
x_240m_NetTaker_neut,47236480.0,21
x_120m_PremiumDiff,46665780.0,19
x_480m_O2L_neut,44640360.0,20
x_60m_O2H,43403760.0,18
x_1440m_PremiumDiff_neut,42938700.0,15
x_30m_O2H_neut,42503689.0,18
x_5m_O2L,41910970.0,21
x_30m_OI_Chg_neut,41718900.0,17
x_1440m_O2H,41645450.0,17
x_30m_OI_Chg,40080376.0,22
x_15m_O2H,39498820.0,15
x_5m_C2VWAP_neut,38527152.0,18
x_480m_Close_Diff_Rate,38522600.0,19
x_5m_RVol_neut,37142652.0,18
x_1m_L2C_neut,36305575.0,19
x_240m_O2L_neut,36031653.0,17
x_15m_H2C,35129170.0,11
x_240m_PremiumDiff_neut,34995290.0,17
x_15m_L2C,34490449.0,17
x_1440m_O2L_neut,34080420.0,11
x_5m_H2L_Vol_neut,33958200.0,16
x_240m_OI_Chg_neut,33767890.0,15
x_1m_O2L_neut,33283510.0,13
x_30m_L2C_neut,32415750.0,14
x_1m_H2L_Vol_neut,29955455.0,17
x_5m_C2VWAP,29724571.0,14
x_5m_H2C_neut,29660093.0,11
x_1m_H2C_neut,28512636.0,16
x_120m_Close_Diff_Rate_neut,27469870.0,8
x_120m_PremiumDiff_neut,24256362.0,14
x_5m_PctB_neut,23067837.0,8
x_5m_O2L_neut,22106350.0,12
x_15m_O2H_neut,14448717.0,7
x_15m_OI_Chg_neut,14126710.0,8
x_5m_L2C_neut,14032308.0,7
