feature,importance_gain,importance_split
x_60m_O2L_neut,14494000.0,2
x_1440m_H2C_neut,12556612.0,3
x_1440m_RatioSkewDiff_neut,9692600.0,4
x_480m_H2L_Vol,6614770.0,3
x_480m_RatioSkewDiff_neut,6200290.0,2
x_480m_NetTaker_neut,5950359.0,5
x_15m_O2L_neut,4519790.0,3
x_1440m_O2L_neut,4294200.0,2
x_60m_PremiumDiff_neut,4201790.0,2
x_1440m_O2C_neut,4148580.0,1
x_1440m_O2L,3886940.0,3
x_5m_WhaleGap,3790540.0,2
x_1440m_Premium,3626383.0,4
x_120m_L2C,3017590.0,2
x_240m_PremiumDiff,2768490.0,2
x_1m_L2C,2632230.0,2
x_720m_EffRatio,2323000.0,1
x_480m_O2L_neut,2308450.0,2
x_1m_L2C_neut,2258990.0,1
x_60m_H2L_Vol_neut,2251781.0,2
x_120m_OI_Chg_neut,2204810.0,2
x_480m_OI_Chg,2171025.0,2
x_1440m_PctB,2129380.0,1
x_30m_L2C_neut,1960560.0,1
x_120m_VolDiff_neut,1941638.0,2
x_5m_L2C,1912340.0,2
x_480m_PremiumDiff,1834058.0,2
x_1440m_RVol,1814406.0,2
x_720m_OI_Z_neut,1805920.0,1
x_120m_CrowdingPressure_neut,1729760.0,1
x_480m_O2C_neut,1703430.0,1
x_720m_Close_Diff_Rate_neut,1657600.0,1
x_1m_Premium,1595010.0,1
x_15m_OI_Chg,1480080.0,1
x_120m_O2L_neut,1438740.0,1
x_60m_O2H,1379960.0,1
x_480m_Close_Diff_Rate,1297530.0,1
x_480m_L2C,1258480.0,1
x_120m_H2L_Vol,1230410.0,1
x_240m_OI_P_Corr,1229440.0,1
x_720m_OI_XSkew,1210310.0,1
x_1440m_OI_Chg_neut,1107370.0,1
x_480m_L2C_neut,1045420.0,1
x_480m_PremiumDiff_neut,1023980.0,1
x_240m_EffRatio_neut,1012100.0,1
x_1440m_EffRatio_neut,1011420.0,1
x_120m_NetTaker_neut,977702.0,1
x_5m_O2L_neut,912225.0,1
x_120m_L2C_neut,902926.0,1
x_1m_H2C,885200.0,1
x_5m_PremiumDiff,779352.0,1
x_30m_PremiumDiff,728031.0,1
x_1440m_L2C_neut,686040.0,1
x_1m_O2H_neut,680836.0,1
x_15m_O2L,607592.0,1
x_720m_O2H,439454.0,1
x_5m_H2L_Vol_neut,0.0,0
x_5m_C2VWAP_neut,0.0,0
x_480m_O2H_neut,0.0,0
x_5m_L2C_neut,0.0,0
x_5m_O2C,0.0,0
x_5m_H2C_neut,0.0,0
x_480m_O2L,0.0,0
x_5m_O2H,0.0,0
x_5m_H2C,0.0,0
x_5m_C2VWAP,0.0,0
x_5m_O2H_neut,0.0,0
x_5m_O2L,0.0,0
x_5m_O2C_neut,0.0,0
x_120m_C2VWAP_neut,0.0,0
x_5m_OI_Chg,0.0,0
x_60m_PremiumDiff,0.0,0
x_720m_PremiumDiff,0.0,0
x_720m_OI_Z,0.0,0
x_720m_OI_Price_Ratio_neut,0.0,0
x_720m_OI_Price_Ratio,0.0,0
x_720m_OI_Chg_neut,0.0,0
x_720m_O2L_neut,0.0,0
x_720m_O2L,0.0,0
x_720m_O2H_neut,0.0,0
x_720m_O2C_neut,0.0,0
x_720m_H2L_Vol,0.0,0
x_720m_H2C_neut,0.0,0
