feature,importance_gain,importance_split
x_120m_H2C_neut,22754360.0,4
x_60m_Vol_neut,19353080.0,7
x_120m_VolDiff_neut,18845340.0,5
x_5m_WhaleGap,17479520.0,7
x_1440m_L2C_neut,17088812.0,8
x_720m_O2H_neut,16374420.0,6
x_1440m_EffRatio_neut,16356480.0,7
x_1440m_RVol,16348450.0,7
x_1440m_O2H_neut,16030643.0,7
x_480m_H2L_Vol,15734080.0,6
x_5m_RatioSkew_neut,15059570.0,3
x_480m_RatioSkewDiff_neut,14841520.0,5
x_240m_EffRatio_neut,13587870.0,8
x_1440m_PctB,12625520.0,3
x_1440m_Premium,12607170.0,5
x_1440m_L2C,12602420.0,4
x_1440m_PremiumDiff,12284020.0,3
x_120m_O2H_neut,12269280.0,6
x_60m_OI_Price_Ratio,11941620.0,6
x_240m_PremiumDiff,11371570.0,5
x_240m_C2VWAP_neut,11101800.0,5
x_120m_Vol,10769179.0,4
x_240m_O2H,10645030.0,6
x_480m_EffRatio_neut,10631570.0,2
x_1440m_O2H,10119840.0,2
x_1440m_H2C,9582630.0,6
x_720m_O2L_neut,9488411.0,6
x_1440m_RatioSkewDiff_neut,9383690.0,6
x_720m_H2C_neut,9239010.0,3
x_120m_OI_Chg_neut,9190550.0,4
x_1440m_EffRatio,9136720.0,4
x_720m_H2L_Vol,8950660.0,3
x_480m_O2C_neut,8613770.0,3
x_720m_OI_Chg_neut,8577300.0,4
x_240m_OI_P_Corr,8396680.0,4
x_720m_OI_Price_Ratio,8228906.0,4
x_1440m_OI_Price_Ratio_neut,8217050.0,5
x_15m_PremiumDiff,8043790.0,4
x_720m_O2C_neut,7926280.0,3
x_720m_OI_Z_neut,7843380.0,3
x_120m_H2L_Vol,7840830.0,3
x_480m_O2L_neut,7795570.0,5
x_1440m_O2L,7718210.0,3
x_1440m_H2C_neut,7703014.0,4
x_240m_O2L,7646370.0,5
x_5m_H2C,7590040.0,1
x_120m_O2L_neut,7183321.0,4
x_1440m_OI_Chg_neut,7031339.0,5
x_120m_PremiumDiff,7011710.0,3
x_30m_O2H,6990775.0,4
x_480m_NetTaker_neut,6968090.0,3
x_480m_O2H_neut,6925997.0,3
