feature,importance_gain,importance_split
x_1440m_EffRatio_neut,189532895.0,120
x_480m_NetTaker_neut,186298934.0,109
x_15m_RatioSkewDiff_neut,182065512.0,109
x_240m_O2H,182056081.0,100
x_480m_O2H_neut,180632901.0,88
x_1440m_PctB_neut,180017192.0,87
x_1440m_PremiumDiff,178093040.0,105
x_240m_O2L,172292328.0,109
x_1440m_O2H,168101087.0,90
x_720m_O2H,166447541.0,86
x_1440m_L2C,166351988.0,89
x_1440m_OI_Price_Ratio_neut,166223683.0,101
x_1440m_H2C,165458438.0,96
x_1m_Premium,164833663.0,82
x_15m_PremiumDiff,162197948.0,86
x_240m_C2VWAP_neut,160619292.0,86
x_120m_L2C_neut,159832664.0,73
x_120m_CrowdingPressure_neut,159004333.0,91
x_480m_H2C_neut,154547917.0,84
x_120m_Close_Diff_Rate,153702702.0,83
x_480m_L2C_neut,153138842.0,92
x_1440m_O2C_neut,151870993.0,93
x_120m_H2C,151117915.0,99
x_60m_EffRatio_neut,149815882.0,90
x_5m_L2C_neut,149614869.0,46
x_480m_PremiumDiff,149346433.0,99
x_60m_O2H,149219637.0,72
x_30m_O2H,146930391.0,86
x_240m_OI_Chg_neut,145425385.0,80
x_120m_O2L,143622002.0,81
x_480m_O2L_neut,142958276.0,79
x_60m_O2H_neut,142610945.0,81
x_5m_PremiumDiff,142562097.0,77
x_120m_O2L_neut,142158815.0,93
x_240m_O2L_neut,141701595.0,90
x_720m_O2L_neut,141500401.0,82
x_5m_Premium_neut,137247484.0,65
x_720m_H2C_neut,135705887.0,77
x_60m_H2L_Vol_neut,135002673.0,95
x_720m_O2C_neut,133009103.0,74
x_120m_L2C,131477788.0,75
x_30m_L2C_neut,131477262.0,59
x_240m_PremiumDiff_neut,129485226.0,77
x_120m_C2VWAP_neut,128400224.0,61
x_60m_O2L,128001539.0,84
x_5m_L2C,127662860.0,70
x_5m_RVol,127149850.0,83
x_15m_OI_Chg,123521700.0,70
x_30m_OI_Chg,122917479.0,83
x_120m_OI_Chg,122443016.0,95
x_480m_O2C_neut,121932888.0,77
x_120m_H2C_neut,121546303.0,73
x_240m_PremiumDiff,120520292.0,70
x_60m_PremiumDiff_neut,119303073.0,76
x_480m_PremiumDiff_neut,119135826.0,68
x_60m_OI_Chg_neut,118383868.0,70
x_15m_PremiumDiff_neut,118250082.0,75
x_120m_PremiumDiff_neut,116772481.0,61
x_1440m_O2L_neut,115212408.0,79
x_720m_PremiumDiff_neut,114708081.0,75
x_60m_OI_Price_Ratio,114010509.0,79
x_720m_PremiumDiff,112255925.0,74
x_1m_PremiumDiff,111390242.0,67
x_15m_H2L_Vol,111300273.0,74
x_5m_RVol_neut,111098854.0,71
x_1440m_PremiumDiff_neut,110327771.0,61
x_240m_OI_Chg,109623672.0,75
x_60m_O2L_neut,108991308.0,57
x_5m_H2L_Vol_neut,108074534.0,75
x_30m_O2H_neut,107905566.0,65
x_120m_O2H_neut,106654144.0,51
x_1m_C2VWAP_neut,105128873.0,69
x_1m_H2C,102169498.0,51
x_120m_PremiumDiff,101874763.0,64
x_60m_Close_Diff_Rate,100245964.0,62
x_1440m_Close_Diff_Rate_neut,99320313.0,56
x_30m_O2C,98329353.0,64
x_1m_O2H_neut,97719449.0,65
x_5m_OI_Chg,95259177.0,59
x_5m_O2H,93941630.0,56
x_5m_O2L_neut,91648531.0,61
x_60m_OI_Chg,91394259.0,51
x_480m_Close_Diff_Rate,90697585.0,54
x_5m_H2C,88267021.0,56
x_5m_O2H_neut,87812398.0,52
x_1m_L2C_neut,86189024.0,54
x_30m_OI_Chg_neut,84358724.0,45
x_15m_O2L,82874014.0,57
x_1m_O2L,82172120.0,58
x_1m_PremiumDiff_neut,81625620.0,59
x_5m_C2VWAP,81217174.0,62
x_1m_Premium_neut,79884229.0,50
x_30m_PremiumDiff,77795321.0,43
x_5m_PremiumDiff_neut,74080147.0,45
x_1m_H2C_neut,72603806.0,28
x_60m_PremiumDiff,70945935.0,45
x_5m_C2VWAP_neut,70310466.0,41
x_15m_H2C_neut,70182341.0,49
x_30m_O2L,69792787.0,44
x_15m_O2H,69007663.0,45
x_30m_O2L_neut,68453460.0,50
x_15m_L2C,68219777.0,52
x_5m_O2C_neut,65877673.0,37
x_15m_O2L_neut,64521115.0,45
x_1m_H2L_Vol_neut,61606643.0,51
x_5m_O2L,61463930.0,34
x_5m_O2C,58303436.0,45
x_1m_O2L_neut,57804904.0,42
x_15m_O2H_neut,54207595.0,32
x_5m_PctB_neut,54023611.0,40
x_1m_H2L_Vol,53692784.0,38
x_1m_L2C,53574738.0,34
x_5m_H2C_neut,51321569.0,36
x_15m_H2C,51284660.0,36
x_15m_OI_Chg_neut,48940718.0,31
x_1m_C2VWAP,46346582.0,35
x_120m_Close_Diff_Rate_neut,43253408.0,23
x_30m_PremiumDiff_neut,41657250.0,32
