feature,importance_gain,importance_split
x_720m_OI_Z,32777870.0,10
x_5m_RVol_neut,32498670.0,13
x_120m_Close_Diff_Rate_neut,31132760.0,14
x_1440m_OI_Chg,31078574.0,13
x_480m_OI_Chg,30958190.0,10
x_240m_C2VWAP_neut,30947571.0,15
x_60m_O2H,30865745.0,10
x_120m_O2L,30810650.0,13
x_720m_O2H,30741400.0,14
x_240m_OI_Chg,30477398.0,12
x_720m_H2L_Vol,30263800.0,10
x_15m_O2L,30103320.0,12
x_15m_O2L_neut,30002370.0,11
x_1440m_PctB,29111060.0,14
x_240m_O2C,28959470.0,12
x_15m_O2H,28785215.0,11
x_120m_C2VWAP_neut,27857600.0,8
x_120m_L2C,27496059.0,11
x_5m_O2L_neut,27211900.0,10
x_60m_OI_Chg,27208720.0,8
x_240m_OI_Chg_neut,26866270.0,10
x_240m_PremiumDiff_neut,26735110.0,13
x_240m_PremiumDiff,26723260.0,8
x_1440m_PremiumDiff,26131190.0,9
x_120m_PremiumDiff,26048620.0,10
x_720m_H2C_neut,25003800.0,8
x_480m_O2H_neut,24656640.0,13
x_60m_PremiumDiff,24585930.0,7
x_240m_O2H_neut,24518700.0,10
x_1m_H2C_neut,24491790.0,8
x_5m_O2L,24250420.0,8
x_60m_EffRatio_neut,23576820.0,12
x_120m_H2C,23357410.0,8
x_120m_O2H_neut,22967367.0,10
x_5m_RVol,22688160.0,9
x_15m_RatioSkewDiff_neut,22142370.0,10
x_120m_PremiumDiff_neut,21849530.0,11
x_5m_H2L_Vol_neut,21769120.0,9
x_30m_OI_Chg,21462810.0,7
x_720m_Close_Diff_Rate_neut,21379120.0,8
x_1440m_O2C_neut,20969990.0,8
x_60m_Close_Diff_Rate,20830940.0,11
x_60m_OI_Chg_neut,20474320.0,9
x_15m_PremiumDiff_neut,20186440.0,9
x_60m_PremiumDiff_neut,20024170.0,8
x_120m_OI_Chg,19773170.0,8
x_1m_C2VWAP_neut,19601280.0,7
x_1m_PremiumDiff,19293560.0,10
x_480m_O2L_neut,19210870.0,8
x_30m_O2H,18606320.0,8
x_120m_Close_Diff_Rate,18577026.0,8
x_30m_PremiumDiff_neut,18425460.0,9
x_720m_PremiumDiff,18145390.0,8
x_480m_PremiumDiff,17962310.0,8
x_30m_O2C,17547966.0,8
x_5m_PremiumDiff_neut,17536140.0,8
x_5m_O2H_neut,17376130.0,11
x_15m_OI_Chg,16379200.0,6
x_5m_O2C_neut,16184490.0,7
x_30m_O2H_neut,15889814.0,5
x_5m_O2C,15791920.0,6
x_1440m_Close_Diff_Rate_neut,15743210.0,7
x_15m_PremiumDiff,14989160.0,8
x_1440m_PremiumDiff_neut,14777840.0,6
x_1m_H2L_Vol,14129200.0,5
x_15m_H2C_neut,13965330.0,7
x_480m_O2C_neut,13441080.0,4
x_15m_O2H_neut,12992930.0,6
x_1m_H2L_Vol_neut,12892700.0,5
x_1m_O2L_neut,12890460.0,6
x_1m_Premium,12877050.0,7
x_720m_PremiumDiff_neut,12165240.0,6
x_15m_OI_Chg_neut,11562650.0,7
x_5m_C2VWAP,11556780.0,4
x_30m_O2L,11492650.0,6
x_60m_H2C,11480160.0,6
x_1m_O2L,11273210.0,5
x_5m_OI_Chg,10604790.0,5
x_30m_OI_Chg_neut,10598140.0,5
x_30m_PremiumDiff,10501790.0,6
x_1m_O2H_neut,10244870.0,6
x_480m_PremiumDiff_neut,10215980.0,5
x_5m_L2C,9891290.0,6
x_5m_O2H,9606800.0,5
x_720m_O2C_neut,8554042.0,6
x_1m_C2VWAP,8340440.0,4
x_1m_Premium_neut,7084765.0,3
x_1m_H2C,6302950.0,4
x_1m_PremiumDiff_neut,6296120.0,4
x_5m_L2C_neut,5502650.0,3
x_5m_C2VWAP_neut,5297300.0,2
x_1m_L2C,4816910.0,4
x_30m_L2C_neut,4756100.0,3
x_5m_H2C,4399010.0,1
x_5m_PctB_neut,3071490.0,2
x_15m_H2C,3019310.0,2
x_5m_H2C_neut,2406220.0,1
x_1m_L2C_neut,1655450.0,1
