feature,importance_gain,importance_split
x_60m_H2L_Vol_neut,3244594.0,4
x_240m_O2H,2740808.0,2
x_120m_L2C,2340467.0,7
x_1440m_RVol,2086983.0,7
x_1440m_OI_Chg_neut,2007346.0,4
x_240m_NetTaker_neut,1645000.0,1
x_120m_Vol_neut,1598355.0,2
x_240m_EffRatio_neut,1578680.0,4
x_480m_H2L_Vol,1523046.0,4
x_120m_Close_Diff_Rate,1483397.0,6
x_1m_Premium_neut,1338539.0,2
x_720m_PremiumDiff_neut,1212877.0,5
x_120m_C2VWAP_neut,1192444.0,3
x_1440m_PctB,1031360.0,5
x_60m_H2C,1021436.0,2
x_1440m_L2C_neut,983250.0,3
x_120m_OI_Chg_neut,979608.0,1
x_15m_O2H_neut,933234.0,3
x_120m_Vol,880534.0,3
x_60m_O2L_neut,733089.0,3
x_1440m_EffRatio,729742.0,2
x_1440m_O2L,710331.0,4
x_1m_H2L_Vol,646576.0,1
x_720m_OI_XSkew,634201.0,3
x_480m_Close_Diff_Rate,622750.0,3
x_480m_L2C,574425.0,1
x_240m_PremiumDiff,535188.0,3
x_5m_PctB_neut,499128.0,2
x_1440m_H2C_neut,496090.0,2
x_5m_RVol_neut,457348.0,1
x_60m_OI_Price_Ratio,455081.0,2
x_1440m_RatioSkewDiff_neut,446216.0,2
x_120m_CrowdingPressure_neut,438991.0,2
x_30m_PremiumDiff_neut,435350.0,1
x_15m_H2C,416646.0,2
x_5m_O2L,411201.0,2
x_1440m_Premium,401735.0,2
x_1m_H2C_neut,366201.0,2
x_240m_OI_P_Corr,347578.0,2
x_5m_O2C,337667.0,2
x_5m_H2C,316202.0,1
x_480m_L2C_neut,313940.0,2
x_5m_C2VWAP,298506.0,2
x_480m_OI_Chg,291898.0,2
x_5m_C2VWAP_neut,274661.0,1
x_120m_PremiumDiff_neut,254909.0,1
x_5m_O2L_neut,220020.0,1
x_1440m_O2L_neut,204750.0,1
x_1440m_Close_Diff_Rate_neut,177617.0,1
x_30m_O2L,133197.0,1
x_60m_Close_Diff_Rate,114956.0,1
x_5m_O2H_neut,0.0,0
x_5m_L2C_neut,0.0,0
x_5m_O2C_neut,0.0,0
x_5m_O2H,0.0,0
x_720m_OI_Price_Ratio,0.0,0
x_5m_L2C,0.0,0
x_5m_H2L_Vol_neut,0.0,0
x_5m_H2C_neut,0.0,0
x_480m_RatioSkewDiff_neut,0.0,0
x_480m_PremiumDiff_neut,0.0,0
x_480m_PremiumDiff,0.0,0
x_480m_O2L_neut,0.0,0
x_480m_O2L,0.0,0
x_480m_O2H_neut,0.0,0
x_480m_O2C_neut,0.0,0
x_720m_PremiumDiff,0.0,0
x_480m_NetTaker_neut,0.0,0
x_5m_OI_Chg,0.0,0
x_5m_RatioSkew_neut,0.0,0
x_5m_PremiumDiff,0.0,0
x_5m_PremiumDiff_neut,0.0,0
x_720m_OI_Chg_neut,0.0,0
x_720m_O2L_neut,0.0,0
x_720m_O2L,0.0,0
x_720m_O2H_neut,0.0,0
x_720m_OI_Price_Ratio_neut,0.0,0
x_720m_O2H,0.0,0
x_720m_O2C_neut,0.0,0
x_720m_H2L_Vol,0.0,0
x_720m_H2C_neut,0.0,0
x_720m_EffRatio,0.0,0
x_720m_Close_Diff_Rate_neut,0.0,0
x_60m_Vol_neut,0.0,0
x_60m_PremiumDiff_neut,0.0,0
x_60m_PremiumDiff,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_720m_OI_Z,0.0,0
x_60m_OI_Chg,0.0,0
x_720m_OI_Z_neut,0.0,0
x_60m_O2L,0.0,0
x_60m_O2H_neut,0.0,0
x_60m_O2H,0.0,0
x_120m_Close_Diff_Rate_neut,0.0,0
x_60m_EffRatio_neut,0.0,0
x_60m_EffRatio,0.0,0
x_5m_WhaleGap,0.0,0
x_5m_RVol,0.0,0
x_5m_Premium_neut,0.0,0
x_120m_O2L_neut,0.0,0
x_30m_O2H_neut,0.0,0
x_480m_H2C_neut,0.0,0
x_1m_H2C,0.0,0
x_1m_C2VWAP,0.0,0
x_15m_RatioSkewDiff_neut,0.0,0
x_15m_PremiumDiff_neut,0.0,0
x_15m_PremiumDiff,0.0,0
x_15m_OI_Chg_neut,0.0,0
x_15m_OI_Chg,0.0,0
x_15m_O2L_neut,0.0,0
x_15m_O2L,0.0,0
x_15m_O2H,0.0,0
x_15m_L2C,0.0,0
x_15m_H2L_Vol,0.0,0
x_15m_H2C_neut,0.0,0
x_120m_O2H,0.0,0
x_1440m_PremiumDiff_neut,0.0,0
x_1440m_PremiumDiff,0.0,0
x_1440m_PctB_neut,0.0,0
x_1440m_OI_Price_Ratio_neut,0.0,0
x_120m_O2H_neut,0.0,0
x_1440m_OI_Chg,0.0,0
x_1440m_O2H_neut,0.0,0
x_1440m_O2H,0.0,0
x_1440m_O2C_neut,0.0,0
x_1440m_NetTaker_neut,0.0,0
x_1440m_L2C,0.0,0
x_1440m_H2C,0.0,0
x_1440m_EffRatio_neut,0.0,0
x_120m_O2L,0.0,0
x_120m_VolDiff_neut,0.0,0
x_120m_PremiumDiff,0.0,0
x_1m_C2VWAP_neut,0.0,0
x_1m_H2L_Vol_neut,0.0,0
x_480m_EffRatio_neut,0.0,0
x_1m_L2C,0.0,0
x_480m_EffRatio,0.0,0
x_30m_PremiumDiff,0.0,0
x_30m_OI_Chg_neut,0.0,0
x_30m_OI_Chg,0.0,0
x_30m_O2L_neut,0.0,0
x_120m_OI_Chg,0.0,0
x_30m_O2H,0.0,0
x_30m_O2C,0.0,0
x_30m_L2C_neut,0.0,0
x_240m_PremiumDiff_neut,0.0,0
x_120m_H2C,0.0,0
x_240m_OI_Chg_neut,0.0,0
x_240m_OI_Chg,0.0,0
x_240m_O2L_neut,0.0,0
x_240m_O2L,0.0,0
x_240m_O2H_neut,0.0,0
x_120m_H2C_neut,0.0,0
x_240m_O2C,0.0,0
x_120m_H2L_Vol,0.0,0
x_120m_L2C_neut,0.0,0
x_240m_C2VWAP_neut,0.0,0
x_120m_NetTaker_neut,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_1m_PremiumDiff,0.0,0
x_1m_Premium,0.0,0
x_1m_O2L_neut,0.0,0
x_1m_O2L,0.0,0
x_1m_O2H_neut,0.0,0
x_1m_L2C_neut,0.0,0
x_240m_PctB_neut,0.0,0
