feature,importance_gain,importance_split
x_240m_O2H_neut,2622237.0,2
x_480m_PremiumDiff,2585565.0,3
x_720m_OI_Chg_neut,2524730.0,1
x_1440m_PctB_neut,2351190.0,1
x_120m_O2H_neut,2349310.0,3
x_120m_Close_Diff_Rate_neut,2298443.0,3
x_5m_O2L_neut,2228660.0,1
x_5m_O2H,2188564.0,2
x_480m_Close_Diff_Rate,2172610.0,1
x_5m_H2C,2103664.0,3
x_240m_O2L_neut,2091468.0,2
x_15m_H2L_Vol,2085010.0,2
x_30m_OI_Chg_neut,2072800.0,1
x_5m_O2H_neut,2047420.0,1
x_60m_PremiumDiff,2039625.0,2
x_5m_C2VWAP_neut,1969994.0,2
x_120m_PremiumDiff,1932098.0,2
x_1440m_PremiumDiff,1765720.0,1
x_5m_OI_Chg,1743700.0,2
x_480m_O2C_neut,1655879.0,2
x_480m_O2H_neut,1645950.0,1
x_5m_H2L_Vol_neut,1583393.0,2
x_5m_PremiumDiff_neut,1559760.0,1
x_60m_Vol_neut,1556960.0,1
x_120m_VolDiff_neut,1506830.0,2
x_5m_O2L,1483508.0,2
x_240m_OI_Chg_neut,1457446.0,2
x_5m_O2C_neut,1418080.0,1
x_30m_PremiumDiff,1175800.0,1
x_5m_C2VWAP,1147210.0,1
x_1440m_O2L_neut,1145610.0,1
x_240m_C2VWAP_neut,890250.0,1
x_30m_OI_Chg,886548.0,1
x_480m_EffRatio,832371.0,1
x_720m_Close_Diff_Rate_neut,827143.0,1
x_1440m_H2C,785743.0,1
x_720m_H2C_neut,770695.0,1
x_120m_C2VWAP_neut,696843.0,1
x_5m_RVol,681751.0,1
x_1m_Premium_neut,662604.0,1
x_30m_O2C,0.0,0
x_30m_O2L_neut,0.0,0
x_120m_H2C,0.0,0
x_720m_O2L,0.0,0
x_720m_OI_Z,0.0,0
x_30m_L2C_neut,0.0,0
x_720m_PremiumDiff,0.0,0
x_720m_O2C_neut,0.0,0
x_5m_Premium_neut,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_1m_H2C,0.0,0
x_1440m_O2C_neut,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_1440m_OI_Chg,0.0,0
x_1m_C2VWAP_neut,0.0,0
x_1m_C2VWAP,0.0,0
x_1440m_PremiumDiff_neut,0.0,0
x_15m_RatioSkewDiff_neut,0.0,0
x_60m_EffRatio_neut,0.0,0
x_5m_H2C_neut,0.0,0
x_5m_L2C,0.0,0
x_120m_Close_Diff_Rate,0.0,0
x_5m_PctB_neut,0.0,0
x_1m_O2L,0.0,0
