feature,importance_gain,importance_split
x_720m_H2C_neut,52972840.0,14
x_15m_PremiumDiff_neut,51502180.0,11
x_60m_Close_Diff_Rate,51339437.0,16
x_480m_O2H_neut,51322500.0,14
x_15m_H2L_Vol,50281850.0,15
x_60m_EffRatio_neut,50227530.0,10
x_480m_O2L,49780390.0,10
x_120m_H2L_Vol,49536100.0,13
x_480m_L2C_neut,48949170.0,14
x_15m_RatioSkewDiff_neut,47843590.0,14
x_1440m_OI_Price_Ratio_neut,47313830.0,12
x_15m_L2C,47088770.0,13
x_240m_O2C,46882220.0,12
x_720m_H2L_Vol,46301350.0,15
x_240m_PremiumDiff_neut,46218090.0,14
x_720m_Close_Diff_Rate_neut,45768030.0,14
x_15m_O2L,45533630.0,16
x_15m_OI_Chg,45532513.0,9
x_15m_PremiumDiff,45243560.0,8
x_1440m_O2H,44716764.0,18
x_30m_O2L_neut,44532880.0,10
x_60m_O2H,44246990.0,17
x_480m_PremiumDiff_neut,44246270.0,16
x_1440m_O2L_neut,44021020.0,17
x_1440m_L2C_neut,43988440.0,13
x_1m_C2VWAP,43880220.0,11
x_1m_PremiumDiff_neut,43529431.0,18
x_720m_O2C_neut,41635760.0,14
x_480m_O2L_neut,40200230.0,14
x_60m_OI_Chg,39737030.0,11
x_240m_NetTaker_neut,39635490.0,14
x_1m_O2L_neut,38199735.0,7
x_120m_OI_Chg_neut,38030940.0,13
x_1m_O2H_neut,37844210.0,12
x_1440m_O2H_neut,37206750.0,13
x_60m_PremiumDiff,36973120.0,7
x_1440m_Close_Diff_Rate_neut,36232350.0,9
x_1440m_PremiumDiff,36072840.0,9
x_60m_H2C,35959239.0,14
x_30m_O2L,35834110.0,8
x_480m_EffRatio_neut,35096510.0,12
x_720m_O2H,34674850.0,9
x_1440m_O2C_neut,34619090.0,7
x_5m_RVol,34489910.0,10
x_720m_O2L,34472170.0,11
x_5m_WhaleGap,34237520.0,7
x_30m_PremiumDiff_neut,34152880.0,9
x_1m_H2C,33881540.0,7
x_15m_H2C_neut,33110510.0,12
x_60m_OI_Chg_neut,33055620.0,10
x_120m_H2C_neut,31805000.0,9
x_15m_OI_Chg_neut,31401680.0,6
x_60m_O2L_neut,31114020.0,11
x_5m_OI_Chg,30252260.0,11
x_1440m_L2C,29524240.0,11
x_120m_PremiumDiff,29249860.0,11
x_240m_C2VWAP_neut,28959020.0,7
x_240m_O2L_neut,28795190.0,11
x_120m_H2C,28607730.0,9
x_720m_PremiumDiff_neut,28393065.0,8
x_720m_OI_Price_Ratio,27444200.0,10
x_1m_PremiumDiff,26799900.0,9
x_5m_L2C,26656095.0,10
x_120m_O2H_neut,26536630.0,10
x_5m_PremiumDiff,26468810.0,8
x_5m_H2C,26161270.0,8
x_5m_C2VWAP,26067270.0,8
x_120m_O2L,25688810.0,11
x_15m_H2C,25582220.0,7
x_5m_O2C_neut,25308440.0,10
x_60m_OI_Price_Ratio,24711700.0,10
x_240m_OI_Chg,24086540.0,8
x_1m_O2L,23899577.0,7
x_480m_PremiumDiff,23875200.0,6
x_5m_L2C_neut,23658010.0,4
x_480m_O2C_neut,23537260.0,6
x_60m_O2L,22506370.0,5
x_120m_Close_Diff_Rate_neut,22258320.0,6
x_60m_H2L_Vol_neut,22004100.0,9
x_1440m_OI_Chg,21986490.0,9
x_5m_C2VWAP_neut,21869850.0,9
x_120m_C2VWAP_neut,21688740.0,9
x_5m_PctB_neut,21583070.0,8
x_120m_O2L_neut,21184240.0,7
x_5m_O2H,20438660.0,5
x_240m_PremiumDiff,20391760.0,8
x_60m_O2H_neut,20027990.0,9
x_120m_OI_Chg,19793260.0,8
x_5m_H2C_neut,19787740.0,5
x_5m_H2L_Vol_neut,19609610.0,6
x_15m_O2H,19503700.0,6
x_720m_PremiumDiff,19430260.0,8
x_120m_Close_Diff_Rate,18850880.0,4
x_5m_O2L,17969560.0,7
x_15m_O2L_neut,17709050.0,5
x_1m_L2C,17693420.0,6
x_1m_Premium_neut,17572820.0,8
x_30m_OI_Chg_neut,17445520.0,7
x_5m_O2L_neut,17402270.0,8
x_120m_O2H,15149420.0,7
x_5m_O2H_neut,14930160.0,7
x_30m_O2H,14653820.0,5
x_120m_PremiumDiff_neut,14568600.0,7
x_5m_RVol_neut,14518750.0,6
x_1m_H2L_Vol_neut,13833290.0,6
x_1m_H2L_Vol,13372940.0,4
x_5m_Premium_neut,13286310.0,5
x_120m_L2C_neut,13214860.0,4
x_30m_O2C,12167590.0,6
x_15m_O2H_neut,12113380.0,4
x_480m_Close_Diff_Rate,12087790.0,5
x_30m_L2C_neut,10992300.0,5
x_240m_OI_Chg_neut,10571190.0,6
x_1m_L2C_neut,9482780.0,3
x_30m_O2H_neut,8084290.0,3
x_1m_H2C_neut,7800580.0,4
x_1440m_PremiumDiff_neut,6345040.0,1
x_5m_O2C,4421110.0,2
