feature,importance_gain,importance_split
x_120m_L2C,251164669.0,124
x_1440m_L2C_neut,247025161.0,125
x_480m_L2C_neut,246091048.0,121
x_720m_OI_Chg_neut,240275780.0,125
x_120m_Close_Diff_Rate,235770165.0,115
x_60m_O2L,234284102.0,114
x_1440m_O2H,233293524.0,123
x_240m_O2H_neut,230795324.0,102
x_120m_OI_Chg_neut,227693862.0,120
x_1440m_PctB,225843882.0,127
x_120m_O2H,225729474.0,113
x_60m_O2H_neut,224624693.0,100
x_1440m_PctB_neut,221830030.0,131
x_720m_OI_Z_neut,221718284.0,113
x_1440m_O2C_neut,221553739.0,100
x_240m_O2L_neut,216941722.0,116
x_720m_O2H_neut,215232890.0,105
x_60m_EffRatio_neut,213996461.0,110
x_120m_H2L_Vol,213792774.0,95
x_240m_OI_Chg,213023473.0,107
x_5m_O2L_neut,207591547.0,55
x_240m_C2VWAP_neut,205461286.0,96
x_120m_H2C,204117307.0,105
x_240m_O2H,203939847.0,101
x_120m_O2L,202387438.0,98
x_120m_OI_Chg,201958902.0,94
x_240m_OI_Chg_neut,198878371.0,96
x_60m_EffRatio,191077557.0,92
x_480m_O2C_neut,190707019.0,100
x_15m_L2C,187176495.0,88
x_720m_Close_Diff_Rate_neut,186044797.0,109
x_1440m_Close_Diff_Rate_neut,181704838.0,91
x_720m_O2C_neut,181611360.0,104
x_30m_O2L_neut,181310498.0,86
x_480m_L2C,179873177.0,96
x_5m_O2H,177231937.0,81
x_15m_H2L_Vol,176787380.0,95
x_60m_O2L_neut,175696777.0,83
x_480m_PremiumDiff,172482028.0,91
x_720m_PremiumDiff,171141069.0,93
x_240m_PremiumDiff_neut,168378913.0,94
x_5m_Premium_neut,166530891.0,93
x_60m_Close_Diff_Rate,165183469.0,95
x_60m_OI_Chg_neut,163688628.0,68
x_30m_O2L,158960343.0,72
x_30m_OI_Chg,158711942.0,88
x_240m_PremiumDiff,153768932.0,78
x_60m_H2C,151376078.0,92
x_15m_O2L_neut,150071443.0,68
x_5m_PctB_neut,147698872.0,75
x_5m_OI_Chg,146898381.0,79
x_5m_H2L_Vol_neut,145143742.0,67
x_1m_PremiumDiff,144912314.0,80
x_1440m_PremiumDiff_neut,144650895.0,86
x_120m_C2VWAP_neut,143651183.0,87
x_60m_PremiumDiff,143338476.0,85
x_5m_O2C_neut,142104316.0,62
x_60m_O2H,140550678.0,82
x_60m_OI_Price_Ratio,139259099.0,87
x_15m_H2C_neut,137930645.0,64
x_15m_PremiumDiff,136152782.0,77
x_30m_OI_Chg_neut,134382410.0,70
x_30m_O2C,133617475.0,72
x_30m_L2C_neut,133406015.0,81
x_5m_H2C,131917301.0,67
x_1m_Premium,129861301.0,72
x_15m_O2L,129450604.0,62
x_120m_Close_Diff_Rate_neut,129077703.0,72
x_15m_OI_Chg,128221299.0,65
x_60m_OI_Chg,125211428.0,66
x_30m_O2H_neut,124569079.0,71
x_30m_PremiumDiff,124449749.0,70
x_30m_PremiumDiff_neut,123770099.0,79
x_5m_C2VWAP,123495161.0,72
x_60m_H2L_Vol_neut,122342993.0,66
x_30m_O2H,122301854.0,65
x_15m_PremiumDiff_neut,122142104.0,69
x_1m_O2L,120382764.0,61
x_120m_PremiumDiff,119441666.0,68
x_5m_O2C,118381243.0,60
x_120m_PremiumDiff_neut,117544260.0,63
x_1m_Premium_neut,117416040.0,58
x_1m_PremiumDiff_neut,116081906.0,64
x_5m_RVol,114726972.0,55
x_60m_PremiumDiff_neut,113669867.0,65
x_5m_PremiumDiff_neut,112777748.0,70
x_1m_H2C,111481044.0,74
x_720m_PremiumDiff_neut,109839012.0,59
x_480m_PremiumDiff_neut,109660825.0,61
x_15m_OI_Chg_neut,107260445.0,56
x_5m_L2C,105823337.0,60
x_1m_H2L_Vol,104156708.0,58
x_15m_H2C,103230691.0,43
x_5m_PremiumDiff,101972531.0,62
x_5m_L2C_neut,99516617.0,52
x_1m_H2C_neut,99156240.0,55
x_15m_O2H_neut,97758148.0,46
x_5m_O2H_neut,97104262.0,50
x_1m_L2C,96404602.0,57
x_15m_O2H,95588590.0,52
x_1m_C2VWAP_neut,94986686.0,54
x_5m_H2C_neut,93556189.0,50
x_1m_H2L_Vol_neut,92480552.0,53
x_5m_C2VWAP_neut,90866254.0,52
x_1m_C2VWAP,88298787.0,56
x_1m_O2L_neut,87617385.0,55
x_5m_RVol_neut,87493016.0,51
x_5m_O2L,87394940.0,56
x_1m_O2H_neut,83511401.0,48
x_1m_L2C_neut,83020029.0,45
